geneSymbol	pagerank_score
HCK	0.00018142162316798498
ENG	0.0001808596420338181
GBA	0.0001801719265702729
C5AR1	0.00017983071701131896
HMOX1	0.00017966491002664996
CD207	0.0001792962396168984
IL15RA	0.0001790398777402797
PLEK	0.00017890892512805015
AIF1	0.00017886087173132325
TNFRSF14	0.0001787995589329077
SOD1	0.0001787841171547949
SLC11A1	0.0001787513188026892
AREG	0.00017861615652220875
SERPINA1	0.00017848484224495002
NLRC4	0.00017827925905871224
IFNL2	0.00017809624845044488
IL1RL1	0.00017805117067805224
BACE1	0.00017803848826609728
CDKN1B	0.00017803204876481202
KLRG1	0.00017761005865669273
CTGF	0.00017758903046778484
FOXO1	0.0001775508621320923
